"연령별","무기질비료_질소질_지출액1","무기질비료_인산질_지출액1","무기질비료_가리질_지출액1","무기질비료_복합_지출액1","무기질비료_토양개량제_지출액1","무기질비료_기타_지출액1","유기질비료_퇴구비_지출액1","유기질비료_계분_지출액1","유기질비료_우분_지출액1","유기질비료_돈분_지출액1","유기질비료_기타_지출액1","지역별","규모별","조성비","경영수준별","경지면적_합계_계","경지면적_합계_논","경지면적_합계_밭","경지면적_합계_임지","경지면적_합계_기타","경지면적_자작지_계","경지면적_자작지_논","경지면적_자작지_밭","경지면적_자작지_임지","경지면적_자작지_기타","경지면적_차용지_계","경지면적_차용지_논","경지면적_차용지_밭","경지면적_차용지_임지","경지면적_차용지_기타","재배면적_합계_계","재배면적_합계_논","재배면적_합계_밭","재배면적_합계_임지","재배면적_합계_기타","재배면적_자작지_계","재배면적_자작지_논","재배면적_자작지_밭","재배면적_자작지_임지","재배면적_자작지_기타","재배면적_차용지_계","재배면적_차용지_논","재배면적_차용지_밭","재배면적_차용지_임지","재배면적_차용지_기타","수령","전/겸업별","재배본수_ha당","비료비_ha당","무기질비료_ha당","유기질비료_ha당","무기질비료_질소질_지출액2","무기질비료_인산질_지출액2","무기질비료_가리질_지출액2","무기질비료_복합_지출액2","무기질비료_토양개량제_지출액2","무기질비료_기타_지출액2","유기질비료_퇴구비_지출액2","유기질비료_계분_지출액2","유기질비료_우분_지출액2","유기질비료_돈분_지출액2","유기질비료_기타_지출액2","농약비_ha당","수도광열비_ha당","제재료비_ha당","소농구비_ha당","수선비_ha당","임차료_ha당","위탁영농비_ha당","기타비용_ha당","기계_감가상각비_ha당","시설물_감가상각비_ha당","감가상각비_ha당","자동차비_ha당","자가토지용역비_ha당","임차토지용역비_ha당","토지용역비_ha당","자가노동비_ha당","고용노동비_ha당","급식물비_ha당","노동비_ha당","경영비","고정자본용역비_ha당","유동자본용역비_ha당","자본용역비_ha당","내급비","소득","직접생산비","간접생산비","생산비 합계_ha당","순수익","총 평가액_ha당","특대 수량_ha당","대 수량_ha당","중 수량_ha당","소 수량_ha당","특대 평가액_ha당","대 평가액_ha당","중 평가액_ha당","소 평가액_ha당","부산물 생산량_ha당","무기질_질소질_수량_ha당","무기질_인산질_수량_ha당","무기질_가리질_수량_ha당","무기질_복합_수량_ha당","무기질_토양개량제_수량_ha당","무기질_기타_수량_ha당","무기질_합계_수량_ha당","유기질_퇴구비_수량_ha당","유기질_계분_수량_ha당","유기질_우분_수량_ha당","유기질_돈분_수량_ha당","유기질_기타_수량_ha당","유기질_합계_수량_ha당","총 노동시간_보통자가_남_ha당","총 노동시간_보통자가_여_ha당","총 노동시간_보통고용_남_ha당","총 노동시간_보통고용_여_ha당","총 노동시간_특수자가_ha당","총 노동시간_특수고용_ha당","총 노동시간_합계_ha당","간벌_시간_ha당","경운_시간_ha당","관수(살수)_시간_ha당","두둑_시간_ha당","멀칭_시간_ha당","배수로 정비 및 관리_시간_ha당","병해충방제_시간_ha당","보식작업_시간_ha당","선별_시간_ha당","수확 및 운반_시간_ha당","시비_시간_ha당","식재(조림)_시간_ha당","열매솎기(적과)_시간_ha당","인공교배 또는 수정_시간_ha당","재배지 정리_시간_ha당","전정_시간_ha당","접목 및 관리_시간_ha당","정지_시간_ha당","제초_시간_ha당","차광막 설치_시간_ha당","채종_시간_ha당","꽃눈솎기(적뢰)_시간_ha당","출하_시간_ha당","일반관리_시간_ha당","파종_시간_ha당","표고목 눕히기_시간_ha당","표고목 뒤집기_시간_ha당","표고목 벌채_시간_ha당","표고목 세우기_시간_ha당","표고목 폐기_시간_ha당","버섯발생작업_시간_ha당","재배장 소독_시간_ha당","종균접종_시간_ha당","천공작업_시간_ha당","표고세척_시간_ha당","기타_시간_ha당","가중치"
4,0,0,0,0,0,0,420000,0,0,0,0,36,2,266157,6,2.3,0,0,2.3,0,2.3,0,0,2.3,0,0,0,0,0,0,2.2,0,0,2.2,0,2.2,0,0,2.2,0,0,0,0,0,0,22,2,206.818181818182,190909.090909091,0,190909.090909091,0,0,0,0,0,0,190909.090909091,0,0,0,0,0,6818.18181818182,4545.45454545455,0,0,0,0,0,144136.363636364,18181.8181818182,162318.181818182,0,59090.9090909091,0,59090.9090909091,559056.363636364,222603.636363636,0,781660,853351.545454545,19759.7695289773,10667.4542526364,30427.2237816136,648574.496508886,-307897,1412407.90909091,89518.1328725227,1501926.04196343,-956471.496508887,545454.545454545,0,0,272.727272727273,0,0,0,545454.545454545,0,0,0,0,0,0,0,0,0,1090.90909090909,0,0,0,0,1090.90909090909,15.9090909090909,8.18181818181818,14.5454545454545,0,9.54545454545454,0,48.1818181818182,0,0,0,0,0,0,0,0,0,16.3636363636364,14.5454545454545,0,0,0,0,7.27272727272727,0,0,9.54545454545454,0,0,0,0,0.454545454545455,0,0,0,0,0,0,0,0,0,0,0,0,12.1428571428571
4,0,0,0,0,0,0,575000,0,0,0,100000,34,1,280823,6,1,0,0,1,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,1,0,0,1,0,0,0,0,0,0,5.25,2,470,675000,0,675000,0,0,0,0,0,0,575000,0,0,0,100000,204000,120000,0,0,4000,0,0,0,310000,58315.7894736842,368315.789473684,552500,300000,0,300000,3047080,0,0,3047080,2204638.78947368,130776.261898684,43909.549832,174685.811730684,3521765.81173068,-1088938.78947368,5251718.78947368,474685.811730684,5726404.60120437,-4610704.60120437,1115700,160,50,0,0,960000,155700,0,0,0,0,0,0,0,0,0,0,5000,0,0,0,200,5200,152,8,0,0,24,0,184,0,0,0,0,0,0,28,4,0,56,60,0,0,0,0,16,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27.2142857142857
4,0,0,0,0,0,0,70000,0,0,0,1700000,34,1,280823,5,3,0,2,1,0,3,0,2,1,0,0,0,0,0,0,1.6,0,0.7,0.9,0,1.6,0,0.7,0.9,0,0,0,0,0,0,31.3333333333333,2,381.25,1106250,0,1106250,0,0,0,0,0,0,43750,0,0,0,1062500,6250,6875,0,0,0,0,0,0,124968.75,20312.5,145281.25,0,300000,0,300000,4897440,0,0,4897440,1545479.25,28566.93462625,65232.20234475,93799.136971,5291239.136971,4192020.75,6442919.25,393799.136971,6836718.386971,-1099218.386971,5737500,312.5,1687.5,62.5,62.5,1281250,4312500,93750,50000,0,0,0,0,0,0,0,0,250,0,0,0,2500,2750,158.75,149.375,0,0,24.375,0,332.5,0,0,0,0,0,0,0,8.125,30,235,12.5,0,0,0,6.25,21.875,1.25,0,15,0,0,0,0,2.5,0,0,0,0,0,0,0,0,0,0,0,0,27.2142857142857
4,0,0,0,0,0,206000,0,0,0,0,0,99,1,255762,6,1.37,0,0,1.37,0,0.37,0,0,0.37,0,1,0,0,1,0,1.37,0,0,1.37,0,0.37,0,0,0.37,0,1,0,0,1,0,8,2,266.423357664234,150364.96350365,150364.96350365,0,0,0,0,0,0,150364.96350365,0,0,0,0,0,0,57737.2262773723,0,43795.6204379562,35036.496350365,0,0,6934.30656934307,246869.829683698,1824.81751824818,248694.647201946,52554.7445255474,328467.153284671,218978.102189781,547445.255474453,2597936.49635036,0,0,2597936.49635036,1069858.10705596,16779.5425688686,31351.938865292,48131.4814341606,2974535.1310692,2597262.33090024,3448816.50121655,595576.736908613,4044393.23812516,-377272.800168954,3667120.4379562,290.510948905109,13.8686131386861,1053.28467153285,3.64963503649635,1596959.8540146,27737.2262773723,2039868.61313869,2554.74452554744,0,0,0,0,0,0,291.970802919708,291.970802919708,0,0,0,0,0,0,78.1021897810219,81.7518248175182,0,0,16.0583941605839,0,175.912408759124,0,0,0,0,0,0,0,1.45985401459854,14.5985401459854,137.226277372263,2.91970802919708,0,0,0,0,0,4.37956204379562,0,14.5985401459854,0,0,0,0.72992700729927,0,0,0,0,0,0,0,0,0,0,0,0,0,28.6363636363636
4,0,0,0,0,0,740000,0,0,0,0,2080000,99,4,255762,5,13,0,0,13,0,13,0,0,13,0,0,0,0,0,0,12,0,0,12,0,12,0,0,12,0,0,0,0,0,0,21.2857142857143,2,266.666666666667,235000,61666.6666666667,173333.333333333,0,0,0,0,0,61666.6666666667,0,0,0,0,173333.333333333,61666.6666666667,85187.5,0,0,0,0,458333.333333333,10000,98693.75,61904.7619047619,160598.511904762,93375,500000,0,500000,599240.666666667,2107443.33333333,253583.333333333,2960267.33333333,3664808.12465445,39225.3194397262,41311.6176438083,80536.9370835345,1235919.15766718,6098420.62534555,4320190.3452381,580536.937083535,4900727.28232163,4862501.46767837,9763228.75,337.5,1125,630,157.5,2183068.75,5056890,2341307.5,181962.5,0,0,0,0,0,0,3.08333333333333,3.08333333333333,0,0,0,0,266.666666666667,266.666666666667,22.6666666666667,0,48.5,55.8333333333333,10.5,34,171.5,0,0,0,0,0,0,6,0,21.3333333333333,76.6666666666667,5.33333333333333,0,0,0,26.1666666666667,0,0,0,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.3
4,0,0,0,0,4320000,0,0,0,0,0,1300000,34,4,280823,5,5,0,0,5,0,0,0,0,0,0,5,0,0,5,0,5,0,0,5,0,0,0,0,0,0,5,0,0,5,0,27,2,250,1124000,864000,260000,0,0,0,0,864000,0,0,0,0,0,260000,70800,94430,0,19100,1200,0,0,0,63960,7200,71160,144000,0,500000,500000,1869224.8,1497532.8,0,3366757.6,3803045.8,-75682.40372985,50698.67345854,-24983.73027131,1844241.06972869,6058890.2,5172270.6,475016.26972869,5647286.86972869,4214649.13027131,9861936,638.2,2062.6,693,316.2,2520890,5899036,1240470,201540,0,0,0,0,0,1440,0,1440,0,0,0,0,1040,1040,4.2,48,64,40,56,0,212.2,48,0,0,0,0,0,16,0,0,91.2,22.4,0,0,0,0,0,0,0,30.4,0,0,0,4,0.2,0,0,0,0,0,0,0,0,0,0,0,0,10.2068965517241
4,0,0,0,100000,0,0,0,0,0,0,0,38,1,275283,6,2,0,0,2,0,2,0,0,2,0,0,0,0,0,0,1.34,0,0,1.34,0,1.34,0,0,1.34,0,0,0,0,0,0,28.6666666666667,2,57.4626865671642,74626.8656716418,74626.8656716418,0,0,0,0,74626.8656716418,0,0,0,0,0,0,0,0,76492.5373134328,0,0,0,0,0,0,57000,0,57000,0,307686.567164179,0,307686.567164179,1620370.14925373,353395.52238806,0,1973765.67164179,836797.925373134,4066.63818873134,23037.2602693284,27103.8984580597,1955160.61487597,-443141.208955224,2457168.07462687,334790.465622239,2791958.5402491,-2398301.82383119,393656.71641791,29.8507462686567,119.402985074627,115.671641791045,55.9701492537313,59701.4925373134,179104.47761194,115671.641791045,39179.1044776119,0,0,0,0,149.253731343284,0,0,149.253731343284,0,0,0,0,0,0,5.97014925373134,47.7611940298507,22.3880597014925,0,43.2835820895522,0,119.402985074627,0,0,0,0,0,0,0,0,0,41.7910447761194,5.97014925373134,0,0,0,37.3134328358209,0,0,0,34.3283582089552,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21.2222222222222
4,0,0,0,103000,0,0,0,0,0,0,0,34,1,280823,5,1.37,0,0,1.37,0,1.37,0,0,1.37,0,0,0,0,0,0,1.37,0,0,1.37,0,1.37,0,0,1.37,0,0,0,0,0,0,28,2,300.729927007299,75182.4817518248,75182.4817518248,0,0,0,0,75182.4817518248,0,0,0,0,0,0,0,233576.642335766,22627.7372262774,2919.70802919708,0,1459.85401459854,0,0,16058.3941605839,273296.836982968,30948.905109489,304245.742092457,133090.0243309,436861.313868613,0,436861.313868613,4021137.95620438,0,0,4021137.95620438,1069983.58394161,74305.1475421533,47410.1318557299,121715.279397883,4579714.54947088,6438045.61313869,5091121.54014598,558576.593266496,5649698.13341248,1858331.06366781,7508029.19708029,0,0,2700.7299270073,0,0,0,7508029.19708029,0,0,0,0,0,145.985401459854,0,0,145.985401459854,0,0,0,0,0,0,172.992700729927,64.2335766423358,0,0,25.5474452554745,0,262.773722627737,0,0,0,0,0,0,11.6788321167883,0,0,116.788321167883,46.7153284671533,0,0,0,11.6788321167883,46.7153284671533,11.6788321167883,0,17.5182481751825,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27.2142857142857
4,0,0,0,114000,0,0,0,0,0,0,0,34,1,280823,5,1,0,0.02,0.98,0,1,0,0.02,0.98,0,0,0,0,0,0,1,0,0.02,0.98,0,1,0,0.02,0.98,0,0,0,0,0,0,26,2,410,114000,114000,0,0,0,0,114000,0,0,0,0,0,0,0,0,435000,120000,5000,365000,0,0,0,389310,7000,396310,937500,199500,0,199500,6247184,2947136,0,9194320,5600769,111176.133591,110946.073778,222122.207369,6668806.207369,4907935,11847953,421622.207369,12269575.207369,-1760871.207369,10508704,1316,1290,313,1000,5229610,4083280,552214,643600,0,0,0,0,240,0,0,240,0,0,0,0,0,0,226,88,96,112,68,0,590,0,0,0,0,0,0,0,0,0,478,4,0,0,0,40,0,0,0,68,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27.2142857142857
4,0,0,0,1150000,0,0,0,0,0,0,0,34,3,280823,6,10,0,0,10,0,10,0,0,10,0,0,0,0,0,0,4.5,0,0,4.5,0,4.5,0,0,4.5,0,0,0,0,0,0,21,2,333.333333333333,255555.555555556,255555.555555556,0,0,0,0,255555.555555556,0,0,0,0,0,0,0,145777.777777778,86133.3333333333,111111.111111111,11111.1111111111,3555.55555555556,44444.4444444444,0,489888.888888889,175277.777777778,61754.3859649123,237032.16374269,91200,532000,0,532000,1888263.11111111,2814088.88888889,208888.888888889,4911240.88888889,4695729.89046836,84351.7234780073,65687.5913974667,150039.314875474,2654183.25481647,1071381.22064275,6667873.83040936,682039.314875474,7349913.14528483,-1582802.03417372,5767111.11111111,408.888888888889,613.333333333333,444.444444444444,577.777777777778,1758222.22222222,2146666.66666667,1111111.11111111,751111.111111111,0,0,0,0,444.444444444444,0,0,444.444444444444,0,0,0,0,0,0,44.8888888888889,46.2222222222222,99.5555555555556,33.7777777777778,28,39.1111111111111,291.555555555556,0,0,0,0,0,0,3.55555555555556,0,0,129.777777777778,7.11111111111111,0,0,0,19.5555555555556,56.8888888888889,0,0,15.5555555555556,0,0,0,0,59.1111111111111,0,0,0,0,0,0,0,0,0,0,0,0,15.6896551724138
4,0,0,0,1150000,0,0,0,0,0,0,0,34,3,280823,6,3.84,0,0.26,3.58,0,3.84,0,0.26,3.58,0,0,0,0,0,0,3.84,0,0.26,3.58,0,3.84,0,0.26,3.58,0,0,0,0,0,0,18.5714285714286,2,526.041666666667,299479.166666667,299479.166666667,0,0,0,0,299479.166666667,0,0,0,0,0,0,0,71093.75,118750,0,26041.6666666667,43229.1666666667,23437.5,39062.5,323437.5,128580.729166667,90803.1798245614,219383.908991228,0,348697.916666667,0,348697.916666667,3493119.53125,1420791.66666667,140625,5054536.19791667,2906189.66261419,107646.116512901,65039.7895967057,172685.906109607,4114468.51706998,1606075.96238581,6499274.35690789,521383.822776273,7020658.17968417,-2508392.55468417,4512265.625,327.864583333333,569.791666666667,390.625,182.291666666667,1475390.625,1823333.33333333,976562.5,236979.166666667,0,0,0,0,520.833333333333,0,0,520.833333333333,0,0,0,0,0,0,75.78125,14.5833333333333,58.3333333333333,39.5833333333333,94.7916666666667,0,283.072916666667,0.260416666666667,0,0,0,0,0,0,2.08333333333333,0,143.229166666667,4.16666666666667,0,0,0,18.75,58.3333333333333,0,0,41.6666666666667,0,0,0,0,14.5833333333333,0,0,0,0,0,0,0,0,0,0,0,0,15.6896551724138
4,0,0,0,120000,0,0,0,0,0,0,0,38,1,275283,6,2,0,0,2,0,2,0,0,2,0,0,0,0,0,0,1.9,0,0,1.9,0,1.9,0,0,1.9,0,0,0,0,0,0,18,2,92.1052631578947,63157.8947368421,63157.8947368421,0,0,0,0,63157.8947368421,0,0,0,0,0,0,0,0,6421.05263157895,0,0,0,0,0,0,102735.789473684,0,102735.789473684,0,187250,0,187250,675795.789473684,0,0,675795.789473684,447597.736842105,8022.28234117895,8081.09201568421,16103.3743568632,879149.163830547,78349.6315789474,1123393.52631579,203353.374356863,1326746.90067265,-800799.5322516,525947.368421053,4.73684210526316,126.315789473684,70,127.894736842105,15631.5789473684,315789.473684211,105000,89526.3157894737,0,0,0,0,105.263157894737,0,0,105.263157894737,0,0,0,0,0,0,1.57894736842105,36.8421052631579,0,0,9.47368421052632,0,47.8947368421053,0,0,0,0,0,0,0,0,2.63157894736842,33.6842105263158,1.05263157894737,0,0,0,0,0,0,0,9.47368421052632,0,0,0,0,1.05263157894737,0,0,0,0,0,0,0,0,0,0,0,0,21.2222222222222
4,0,0,0,120000,0,0,0,0,0,0,0,38,1,275283,6,2,0,0,2,0,2,0,0,2,0,0,0,0,0,0,1.95,0,0,1.95,0,1.95,0,0,1.95,0,0,0,0,0,0,30.3333333333333,2,146.666666666667,61538.4615384615,61538.4615384615,0,0,0,0,61538.4615384615,0,0,0,0,0,0,0,0,65897.4358974359,0,0,0,0,0,0,8184.61538461538,0,8184.61538461538,131538.461538462,511538.461538462,0,511538.461538462,2569863.58974359,0,0,2569863.58974359,542441.974358974,13908.535952,29243.1769851795,43151.7129371795,3124553.76421923,2024224.69230769,3112305.56410256,554690.174475641,3666995.7385782,-1100329.07191154,2566666.66666667,153.846153846154,769.230769230769,615.384615384615,282.051282051282,384615.384615385,1307692.30769231,676923.076923077,197435.897435897,0,0,0,0,102.564102564103,0,0,102.564102564103,0,0,0,0,0,0,86.6666666666667,69.7435897435897,0,0,15.3846153846154,0,171.794871794872,10.7692307692308,0,0,0,0,0,0,0,0,118.974358974359,8.2051282051282,0,0,0,12.3076923076923,5.12820512820513,0,0,16.4102564102564,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21.2222222222222
4,0,0,0,120000,0,0,49400,0,0,0,0,38,1,275283,6,4,0,0,4,0,4,0,0,4,0,0,0,0,0,0,1.5,0,0,1.5,0,1.5,0,0,1.5,0,0,0,0,0,0,24,2,246.666666666667,112933.333333333,80000,32933.3333333333,0,0,0,80000,0,0,32933.3333333333,0,0,0,0,0,28666.6666666667,0,0,0,0,0,0,38000,0,38000,0,99750.6666666667,0,99750.6666666667,1888480,688810.666666667,0,2577290.66666667,1143693.66666667,3192.865925,29477.2609962667,32670.1269212667,2020900.79358793,803706.333333333,3032173.66666667,132420.793587933,3164594.4602546,-1217194.4602546,1947400,2,522,266.666666666667,560,7000,1148400,400000,392000,0,0,0,0,133.333333333333,0,0,133.333333333333,173.333333333333,0,0,0,0,173.333333333333,90,0,42.6666666666667,0,20,0,152.666666666667,0,0,0,0,0,0,0,0,0,126.666666666667,5.33333333333333,0,0,0,0,0,0,0,20,0,0,0,0,0.666666666666667,0,0,0,0,0,0,0,0,0,0,0,0,21.2222222222222
4,0,0,0,1430000,96000,0,0,0,100000,0,0,34,1,280823,5,1.9,0,0,1.9,0,1.9,0,0,1.9,0,0,0,0,0,0,1.9,0,0,1.9,0,1.9,0,0,1.9,0,0,0,0,0,0,22,2,417.894736842105,855789.473684211,803157.894736842,52631.5789473684,0,0,0,752631.578947368,50526.3157894737,0,0,0,52631.5789473684,0,0,368421.052631579,31578.9473684211,0,0,0,0,461578.947368421,92105.2631578947,155084.210526316,26315.7894736842,181400,483000,1057894.73684211,0,1057894.73684211,2931960,157894.736842105,47368.4210526316,3137223.15789474,2915011.99580896,63675.3385516842,53630.3558182105,117305.694369895,4152108.2775083,9093409.05682262,5891919.84210526,1175200.431212,7067120.27331726,4941300.77931431,12008421.0526316,0,3263.15789473684,0,0,0,12008421.0526316,0,0,0,0,0,0,1368.42105263158,315.789473684211,0,1684.21052631579,0,0,526.315789473684,0,0,526.315789473684,137.894736842105,44.2105263157895,0,12.6315789473684,12.6315789473684,0,207.368421052632,0,0,0,0,0,0,0,0,0,78.9473684210526,48.421052631579,0,0,0,0,69.4736842105263,0,0,10.5263157894737,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27.2142857142857
4,0,0,0,145000,0,0,0,0,0,0,0,36,1,266157,6,2.9,0,0,2.9,0,2.9,0,0,2.9,0,0,0,0,0,0,1,0,0,1,0,1,0,0,1,0,0,0,0,0,0,17.25,2,330,145000,145000,0,0,0,0,145000,0,0,0,0,0,0,0,0,369950,30000,0,24000,0,0,391000,167700,68736.8421052632,236436.842105263,28800,34430,0,34430,10072530,0,0,10072530,1491343.84210526,75170.106666079,119610.286792,194780.393458079,10301740.3934581,3201656.15789474,11563873.8421053,229210.393458079,11793084.2355633,-7100084.23556334,4693000,0,2000,0,0,0,4693000,0,0,0,0,0,0,200,0,0,200,0,0,0,0,0,0,320,208,0,0,118,0,646,24,0,0,0,0,0,0,3,64,182,28,0,0,0,260,0,0,0,74,0,0,0,5,6,0,0,0,0,0,0,0,0,0,0,0,0,26.8666666666667
4,0,0,0,180000,0,0,0,0,0,0,0,34,1,280823,6,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,28,2,230,180000,180000,0,0,0,0,180000,0,0,0,0,0,0,0,142500,250000,0,0,28000,0,0,0,545000,0,545000,0,0,160000,160000,4394088,0,0,4394088,1586323,-3252.495,54149.5749902,50897.0799902,4444985.0799902,-405848,5820411,210897.0799902,6031308.0799902,-4850833.0799902,1180475,132,206,0,0,529875,650600,0,0,0,0,0,0,300,0,0,300,0,0,0,0,0,0,168,0,0,0,78,0,246,0,0,0,0,0,0,24,0,0,112,16,0,0,0,0,40,0,0,54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27.2142857142857
4,0,0,0,200000,0,0,0,0,0,0,0,38,3,275283,6,3.91,0,0,3.91,0,3.91,0,0,3.91,0,0,0,0,0,0,3.55,0,0,3.55,0,3.55,0,0,3.55,0,0,0,0,0,0,19.6666666666667,2,326.760563380282,56338.0281690141,56338.0281690141,0,0,0,0,56338.0281690141,0,0,0,0,0,0,0,34366.1971830986,3859.15492957746,0,0,0,0,0,0,37989.2957746479,0,37989.2957746479,0,195887.323943662,0,195887.323943662,1231657.46478873,0,0,1231657.46478873,407835.676056338,2195.56605719155,14378.4222249577,16573.9882821493,1444118.77701454,1141206.57746479,1639493.14084507,212461.312225811,1851954.45307088,-302912.199549755,1549042.25352113,44.2253521126761,201.971830985915,258.30985915493,663.943661971831,154788.732394366,464535.211267606,464957.746478873,464760.563380282,0,0,0,0,112.676056338028,0,0,112.676056338028,0,0,0,0,0,0,59.7183098591549,9.01408450704225,0,0,7.32394366197183,0,76.056338028169,0,0,0,0,0,0,0.28169014084507,0,13.5211267605634,45.0704225352113,4.50704225352113,0,0,0,0,0,0,0,12.3943661971831,0,0,0,0,0.28169014084507,0,0,0,0,0,0,0,0,0,0,0,0,20.7777777777778
4,0,0,0,210000,0,0,105000,0,0,0,0,36,1,266157,6,1.3,0,0,1.3,0,1.3,0,0,1.3,0,0,0,0,0,0,1,0,0,1,0,1,0,0,1,0,0,0,0,0,0,20,2,600,315000,210000,105000,0,0,0,210000,0,0,105000,0,0,0,0,0,40000,10000,0,0,0,0,0,226275,40000,266275,225000,80000,0,80000,1818678,0,0,1818678,1122432,69126.84827425,23674.6725887,92801.52086295,1991479.52086295,-522432,2941110,172801.52086295,3113911.52086295,-2513911.52086295,600000,0,300,0,0,0,600000,0,0,0,0,0,0,400,0,0,400,600,0,0,0,0,600,32,37,0,0,40,0,109,0,0,0,0,0,0,0,0,0,44,24,0,0,0,0,0,0,0,40,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,26.8666666666667
4,0,0,0,210000,0,0,105000,0,0,0,0,36,1,266157,6,3.56,0,0,3.56,0,3.56,0,0,3.56,0,0,0,0,0,0,1.57,0,0,1.57,0,1.57,0,0,1.57,0,0,0,0,0,0,23.2,2,117.834394904459,200636.942675159,133757.961783439,66878.9808917197,0,0,0,133757.961783439,0,0,66878.9808917197,0,0,0,0,0,50955.4140127388,6369.42675159236,0,0,0,0,0,226273.885350318,25477.7070063694,251751.592356688,0,286624.203821656,0,286624.203821656,2874738.85350318,0,0,2874738.85350318,775870.375796178,27615.1327070064,33963.6438605095,61578.7765675159,3222941.83389236,1676358.92356688,3650609.22929936,348202.980389172,3998812.20968853,-1546582.91032548,2452229.29936306,127.388535031847,191.082802547771,636.942675159236,0,509554.140127388,668789.808917197,1273885.35031847,0,0,0,0,0,254.777070063694,0,0,254.777070063694,382.165605095541,0,0,0,0,382.165605095541,64.968152866242,73.8853503184713,0,0,43.312101910828,0,182.165605095541,0,0,0,0,0,0,0,0.636942675159236,0,122.292993630573,15.2866242038217,0,0,0,0,0,0,0,43.312101910828,0,0,0,0,0.636942675159236,0,0,0,0,0,0,0,0,0,0,0,0,26.8666666666667
4,0,0,0,210000,0,0,42000,0,0,0,0,34,1,280823,6,1.5,0,0,1.5,0,1.5,0,0,1.5,0,0,0,0,0,0,1.5,0,0,1.5,0,1.5,0,0,1.5,0,0,0,0,0,0,21,2,133.333333333333,168000,140000,28000,0,0,0,140000,0,0,28000,0,0,0,0,82666.6666666667,80000,0,0,6666.66666666667,0,0,0,368888.888888889,0,368888.888888889,166666.666666667,200000,0,200000,674666.666666667,1677509.33333333,0,2352176,2831221.22222222,1620.22436111111,29158.7188637333,30778.9432248444,905445.609891511,-2549301.22222222,3505887.88888889,230778.943224844,3736666.83211373,-3454746.83211373,281920,0,0,133.333333333333,0,0,0,281920,0,0,0,0,0,266.666666666667,0,0,266.666666666667,266.666666666667,0,0,0,0,266.666666666667,0,0,96,10.6666666666667,30.6666666666667,0,137.333333333333,0,0,0,0,0,0,10.6666666666667,0,0,85.3333333333333,16,0,0,0,0,0,0,0,25.3333333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27.2142857142857
4,0,0,0,21200,0,0,70000,0,0,0,0,36,2,266157,6,5.67,0,0,5.67,0,5.67,0,0,5.67,0,0,0,0,0,0,2.14,0,0,2.14,0,2.14,0,0,2.14,0,0,0,0,0,0,37,2,122.429906542056,42616.8224299065,9906.54205607477,32710.2803738318,0,0,0,9906.54205607477,0,0,32710.2803738318,0,0,0,0,0,0,0,0,0,0,0,0,76962.6168224299,11214.953271028,88177.5700934579,101246.105919003,280373.831775701,0,280373.831775701,610630.841121495,0,0,610630.841121495,498197.498442368,18802.2243926791,7082.28253154206,25884.5069242212,916889.179821417,202737.080996885,1108828.33956386,306258.338699922,1415086.67826378,-714152.098824533,700934.579439252,0,0,467.289719626168,0,0,0,700934.579439252,0,0,0,0,0,18.6915887850467,0,0,18.6915887850467,186.915887850467,0,0,0,0,186.915887850467,17.7570093457944,27.1028037383178,0,0,0,0,44.8598130841121,0,0,0,0,0,0,0,0,0,42.9906542056075,1.86915887850467,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.1428571428571
