"▣ 연령별","무기질비료_질소질_지출액","무기질비료_인산질_지출액","무기질비료_가리질_지출액","무기질비료_복합_지출액","무기질비료_토양개량제_지출액","무기질비료_기타_지출액","유기질비료_퇴구비_지출액","유기질비료_계분_지출액","유기질비료_우분_지출액","유기질비료_돈분_지출액","유기질비료_기타_지출액","▣ 지역별","▣ 규모별(통계표기준)","조성비","▣ 경영수준별","경지면적_합계_계","경지면적_합계_논","경지면적_합계_밭","경지면적_합계_임지","경지면적_합계_기타","경지면적_자작지_계","경지면적_자작지_논","경지면적_자작지_밭","경지면적_자작지_임지","경지면적_자작지_기타","경지면적_차용지_계","경지면적_차용지_논","경지면적_차용지_밭","경지면적_차용지_임지","경지면적_차용지_기타","재배면적_합계_계","재배면적_합계_논","재배면적_합계_밭","재배면적_합계_임지","재배면적_합계_기타","재배면적_자작지_계","재배면적_자작지_논","재배면적_자작지_밭","재배면적_자작지_임지","재배면적_자작지_기타","재배면적_차용지_계","재배면적_차용지_논","재배면적_차용지_밭","재배면적_차용지_임지","재배면적_차용지_기타","수령","▣ 전/겸업별","재배본수_ha당","비료비_ha당","무기질비료_ha당","유기질비료_ha당","무기질비료_질소질_지출액_ha당","무기질비료_인산질_지출액_ha당","무기질비료_가리질_지출액_ha당","무기질비료_복합_지출액_ha당","무기질비료_토양개량제_지출액_ha당","무기질비료_기타_지출액_ha당","유기질비료_퇴구비_지출액_ha당","유기질비료_계분_지출액_ha당","유기질비료_우분_지출액_ha당","유기질비료_돈분_지출액_ha당","유기질비료_기타_지출액_ha당","농약비_ha당","수도광열비_ha당","기타재료비_ha당","소농구비_ha당","수선비_ha당","임차료_ha당","위탁영농비_ha당","기타비용_ha당","기계_감가상각비_ha당","시설물_감가상각비_ha당","감가상각비_ha당","자동차비_ha당","자가토지용역비_ha당","임차토지용역비_ha당","토지용역비_ha당","자가노동비_ha당","고용노동비_ha당","급식물비_ha당","노동비_ha당","경영비","고정자본용역비_ha당","유동자본용역비_ha당","자본용역비_ha당","내급비","소득","직접생산비","간접생산비","생산비 합계_ha당","순수익","총 평가액_ha당","특대 수량_ha당","대 수량_ha당","중 수량_ha당","소 수량_ha당","특대 평가액_ha당","대 평가액_ha당","중 평가액_ha당","소 평가액_ha당","부산물 생산량_ha당","무기질_질소질_수량_ha당","무기질_인산질_수량_ha당","무기질_가리질_수량_ha당","무기질_복합_수량_ha당","무기질_토양개량제_수량_ha당","무기질_기타_수량_ha당","무기질_합계_수량_ha당","유기질_퇴구비_수량_ha당","유기질_계분_수량_ha당","유기질_우분_수량_ha당","유기질_돈분_수량_ha당","유기질_기타_수량_ha당","유기질_합계_수량_ha당","총 노동시간_보통자가_남_ha당","총 노동시간_보통자가_여_ha당","총 노동시간_보통고용_남_ha당","총 노동시간_보통고용_여_ha당","총 노동시간_특수자가_ha당","총 노동시간_특수고용_ha당","총 노동시간_합계_ha당","간벌_시간_ha당","경운_시간_ha당","관수(살수)_시간_ha당","두둑_시간_ha당","멀칭_시간_ha당","배수로 정비 및 관리_시간_ha당","병해충방제_시간_ha당","보식작업_시간_ha당","선별 및 포장_시간_ha당","수확_시간_ha당","시비_시간_ha당","식재(조림)_시간_ha당","열매솎기(적과)_시간_ha당","인공교배 또는 수정_시간_ha당","재배지 정리_시간_ha당","전정_시간_ha당","접목 및 관리_시간_ha당","정지_시간_ha당","제초_시간_ha당","종묘 이식_시간_ha당","차광막 설치_시간_ha당","채종_시간_ha당","꽃눈솎기(적뢰)_시간_ha당","출하_시간_ha당","일반관리_시간_ha당","파종_시간_ha당","세척_시간_ha당","운반 및 저장_시간_ha당","기타_시간_ha당","가중치"
4,0,0,0,1127000,0,0,0,0,0,0,0,34,3,300789,1,4,0,0,4,0,0,0,0,0,0,4,0,0,4,0,4,0,0,4,0,0,0,0,0,0,4,0,0,4,0,25,1,275,281750,281750,0,0,0,0,281750,0,0,0,0,0,0,0,56250,56550,0,11000,18000,266750,585500,39000,59516.6666666667,8012.25,67528.9166666667,150041.666666667,0,325000,325000,3004141.25,1142692,185500,4332333.25,3351967.54416923,34392.18170375,113789.7349875,148181.91669125,3286707.20585535,3323194.95583077,6165492.83333333,473181.91669125,6638674.75002458,36487.7499754158,6675162.5,730.25,981.25,163.5,35.75,3359150,2973187.5,310650,32175,317.5,0,0,0,470,0,0,470,0,0,0,0,0,0,57.25,50.5,21.5,29,47.25,17.25,222.75,0,0,0,0,0,1,0,0,19,106.5,11,0,0,0,0,44,0,0,28.25,0,0,0,0,4.75,0,0,0,0,8.25,16.3541666666667
4,0,0,0,1300000,0,0,0,0,0,0,0,34,2,300789,2,2.6,0,0,2.6,0,0,0,0,0,0,2.6,0,0,2.6,0,2.6,0,0,2.6,0,0,0,0,0,0,2.6,0,0,2.6,0,32,2,307.692307692308,500000,500000,0,0,0,0,500000,0,0,0,0,0,0,0,66153.8461538462,89884.6153846154,0,10769.2307692308,18076.9230769231,0,132307.692307692,33461.5384615385,40452.5641025641,5478.46153846154,45931.0256410256,297298.076923077,0,293076.923076923,293076.923076923,4114281.15384615,1284686.92307692,56923.0769230769,5455891.15384615,3085980.66705894,33689.5202166667,127076.88175,160766.401966667,4318425.76054876,-254230.667058936,6950563.1025641,453843.32504359,7404406.42760769,-4572656.42760769,2831750,246.153846153846,551.923076923077,67.6923076923077,40.3846153846154,994461.538461539,1672326.92307692,128615.384615385,36346.1538461539,153.846153846154,0,0,0,553.846153846154,0,0,553.846153846154,0,0,0,0,0,0,103.846153846154,45.7692307692308,26.5384615384615,25.7692307692308,59.2307692307692,15.3846153846154,276.538461538462,0,0,0,0,0,0,1.92307692307692,0,3.46153846153846,156.153846153846,16.9230769230769,0,0,0,25,31.9230769230769,0,0,36.1538461538462,0,0,0,0,4.61538461538462,0,0,0,0,0.384615384615385,16.3541666666667
4,0,0,0,1358000,0,0,0,0,0,0,0,34,2,300789,2,2.6,0,0,2.6,0,0,0,0,0,0,2.6,0,0,2.6,0,2.6,0,0,2.6,0,0,0,0,0,0,2.6,0,0,2.6,0,11.5,2,326.923076923077,522307.692307692,522307.692307692,0,0,0,0,522307.692307692,0,0,0,0,0,0,0,16538.4615384615,108461.538461538,0,8846.15384615385,20769.2307692308,0,0,13461.5384615385,32880.7692307692,3423.46153846154,36304.2307692308,69250,0,250000,250000,2757740.38461538,377578.461538462,0,3135318.84615385,1724306.30769231,24886.628725,77087.92475,101974.553475,2859714.93809038,54420.6153846154,4232046.69230769,351974.553475,4584021.24578269,-2805294.32270577,1778726.92307692,144.230769230769,312.692307692308,107.692307692308,48.8461538461538,582692.307692308,947457.692307692,204615.384615385,43961.5384615385,300,0,0,0,446.153846153846,0,0,446.153846153846,0,0,0,0,0,0,74.2307692307692,42.3076923076923,4.61538461538461,19.2307692307692,28.8461538461538,0,169.230769230769,0,0,0,0,0,0,0,0,0,123.076923076923,12.6923076923077,0,0,0,0,0,0,0,28.8461538461538,0,0,0,0,4.23076923076923,0,0,0,0,0.384615384615385,16.3541666666667
4,0,0,0,139000,0,0,0,0,0,0,0,34,1,300789,2,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,21,2,500,139000,139000,0,0,0,0,139000,0,0,0,0,0,0,0,60000,318800,0,17000,0,0,0,687000,67823.3333333333,24519.1052631579,92342.4385964912,240066.666666667,0,163000,163000,4384403,0,0,4384403,2017998.10526316,96764.2045397369,112964.99045,209729.194989737,4594132.19498974,-331038.105263158,6239401.10526316,372729.194989737,6612130.30025289,-4925170.30025289,1686960,91,274,176,211,367640,830220,299200,189900,0,0,0,0,220,0,0,220,0,0,0,0,0,0,112,91,0,0,36,0,239,10,0,0,0,0,0,0,0,0,182,11,0,0,0,0,0,0,0,24,0,0,0,0,0,0,0,0,0,12,28.2903225806452
4,0,0,0,144000,0,0,0,0,0,0,0,38,1,296914,2,1.73,0,0,1.73,0,1.73,0,0,1.73,0,0,0,0,0,0,1.73,0,0,1.73,0,1.73,0,0,1.73,0,0,0,0,0,0,17,2,277.456647398844,83236.9942196532,83236.9942196532,0,0,0,0,83236.9942196532,0,0,0,0,0,0,0,0,45895.9537572254,0,0,21387.2832369942,0,0,0,35593.4489402698,0,35593.4489402698,0,275722.543352601,0,275722.543352601,2707667.05202312,1122879.19075145,38150.289017341,3868696.53179191,1617090.17556861,-3041.54737957611,80987.2177745665,77945.6703949904,3088302.25012504,50603.4660498916,4351724.21194605,353668.213747591,4705392.42569364,-3037698.78407514,1667693.6416185,0,634.104046242775,0,0,0,1667693.6416185,0,0,0,0,0,0,80.9248554913295,0,0,80.9248554913295,0,0,0,0,0,0,21.9653179190751,80.9248554913295,17.3410404624277,42.1965317919075,43.9306358381503,6.35838150289017,212.71676300578,17.9190751445087,0,0,0,0,0,0,0,0,105.780346820809,9.2485549132948,0,0,0,34.6820809248555,12.7167630057803,0,0,32.3699421965318,0,0,0,0,0,0,0,0,0,0,32.1666666666667
4,0,0,0,1444000,0,0,0,0,0,0,0,34,3,300789,2,3.84,0,3.84,0,0,3.84,0,3.84,0,0,0,0,0,0,0,3.84,0,3.84,0,0,3.84,0,3.84,0,0,0,0,0,0,0,23,2,526.041666666667,376041.666666667,376041.666666667,0,0,0,0,376041.666666667,0,0,0,0,0,0,0,0,26354.1666666667,3125,29947.9166666667,7812.5,0,0,90885.4166666667,89147.1354166667,51193.5307017544,140340.666118421,0,341927.083333333,0,341927.083333333,2780010.67708333,1203148.17708333,0,3983158.85416667,2178444.50986842,112323.307574356,91024.1092447917,203347.416819148,3325285.17723581,1860628.40679825,4958455.18695175,545274.500152481,5503729.68710424,-1464656.77043757,4039072.91666667,357.03125,714.0625,125.78125,13.8020833333333,1371000,2377828.125,276718.75,13526.0416666667,0,0,0,0,302.083333333333,0,0,302.083333333333,0,0,0,0,0,0,71.6145833333333,24.4791666666667,19.2708333333333,17.96875,42.7083333333333,22.65625,198.697916666667,0,0,0,0,0,0,0,0,0,64.5833333333333,5.72916666666667,0,0,0,7.8125,34.375,7.03125,0,58.8541666666667,0,0,0,0,0,0,0,0,0,20.3125,16.3541666666667
4,0,0,0,1462000,0,0,0,0,0,0,0,34,3,300789,2,3.97,0,0,3.97,0,3.97,0,0,3.97,0,0,0,0,0,0,3.97,0,0,3.97,0,3.97,0,0,3.97,0,0,0,0,0,0,14.3333333333333,2,345.088161209068,368261.964735516,368261.964735516,0,0,0,0,368261.964735516,0,0,0,0,0,0,0,84382.8715365239,218816.120906801,22921.9143576826,13350.1259445844,14861.4609571788,460957.17884131,0,38035.2644836272,42274.5591939547,4857.68261964735,47132.241813602,151175.482787573,606549.118387909,0,606549.118387909,3743420.65491184,1312342.56926952,111838.79093199,5167602.01511335,3062056.59118996,22102.8226154492,128742.156675063,150844.979290512,4583623.14796621,-803907.976580393,6888285.64147775,757394.097678421,7645679.73915617,-5387531.1245466,2258148.61460957,138.035264483627,425.944584382872,176.826196473552,82.1158690176322,557662.468513854,1290612.0906801,335969.773299748,73904.282115869,125.944584382872,0,0,0,546.599496221662,0,0,546.599496221662,0,0,0,0,0,0,51.6372795969773,43.3249370277078,0,0,85.8942065491184,56.4231738035264,237.27959697733,0,0,0,0,0,1.00755667506297,16.3727959697733,5.2896725440806,0.503778337531486,64.735516372796,16.624685138539,0,0,0,15.1133501259446,62.2166246851385,0,0,52.1410579345088,0,0,0,0,3.02267002518892,0,0,0,0,0.251889168765743,16.3541666666667
4,0,0,0,1479000,0,774000,657000,0,0,0,0,34,4,300789,1,5.6,0,0,5.6,0,5.6,0,0,5.6,0,0,0,0,0,0,5.6,0,0,5.6,0,5.6,0,0,5.6,0,0,0,0,0,0,21,2,285.714285714286,519642.857142857,402321.428571429,117321.428571429,0,0,0,264107.142857143,0,138214.285714286,117321.428571429,0,0,0,0,96964.2857142857,125267.857142857,0,3928.57142857143,1785.71428571429,0,0,115357.142857143,55480.3571428571,15093.3834586466,70573.7406015038,107172.619047619,180714.285714286,0,180714.285714286,4664139.82142857,915324.107142857,92678.5714285714,5672142.5,2272010.03176973,47361.7842261278,131682.041910714,179043.826136842,5101372.36830195,3939525.68251599,7013624.28822055,359758.111851128,7373382.40007168,-1161846.68578597,6211535.71428571,391.785714285714,1142.5,626.785714285714,112.678571428571,1582814.28571429,3461775,1065535.71428571,101410.714285714,0,0,0,0,412.5,0,141.071428571429,553.571428571429,892.857142857143,0,0,0,0,892.857142857143,61.6071428571429,116.071428571429,7.5,49.4642857142857,72.1428571428572,0,306.785714285714,102.5,0,0,0,0,0,25,18.5714285714286,0,79.8214285714286,47.1428571428571,0,0,0,0,0,0,0,33.5714285714286,0,0,0,0,0,0,0,0,0,0.178571428571429,7.68421052631579
4,0,0,0,162000,0,0,0,0,0,0,0,38,1,296914,2,2,0,0,2,0,2,0,0,2,0,0,0,0,0,0,1.34,0,0,1.34,0,1.34,0,0,1.34,0,0,0,0,0,0,28.6666666666667,2,57.4626865671642,120895.52238806,120895.52238806,0,0,0,0,120895.52238806,0,0,0,0,0,0,0,0,4328.35820895522,0,0,6716.41791044776,0,0,0,93237.5621890547,0,93237.5621890547,0,302238.805970149,0,302238.805970149,2338437.31343284,0,0,2338437.31343284,522091.860696517,11264.9477238806,49778.108880597,61043.0566044776,2701719.17600746,-285673.950248756,2860529.17412935,363281.862574627,3223811.03670398,-2987393.12625622,236417.910447761,0,123.134328358209,0,0,0,236417.910447761,0,0,0,0,0,0,164.179104477612,0,0,164.179104477612,0,0,0,0,0,0,0,133.582089552239,0,0,14.1791044776119,0,147.761194029851,0,0,0,0,0,0,0,0,6.71641791044776,34.3283582089552,11.9402985074627,0,0,0,54.4776119402985,0,0,0,40.2985074626866,0,0,0,0,0,0,0,0,0,0,32.1666666666667
4,0,0,0,166000,0,0,0,0,0,0,342000,38,2,296914,2,4.3,0,0,4.3,0,4.3,0,0,4.3,0,0,0,0,0,0,2.86,0,0,2.86,0,2.86,0,0,2.86,0,0,0,0,0,0,18.4545454545455,2,206.293706293706,177622.377622378,58041.958041958,119580.41958042,0,0,0,58041.958041958,0,0,0,0,0,0,119580.41958042,0,74020.979020979,26573.4265734266,0,18181.8181818182,0,0,0,61248.8344988345,0,61248.8344988345,151083.916083916,313286.713286713,0,313286.713286713,3245388.11188811,0,0,3245388.11188811,805645.351981352,25819.8189772727,71367.0022727273,97186.82125,3655861.64642482,842854.648018648,4051033.46386946,410473.534536713,4461506.99840618,-2813006.99840618,1648500,0,603.846153846154,0,0,0,1648500,0,0,0,0,0,0,48.9510489510489,0,0,48.9510489510489,0,0,0,0,125.874125874126,125.874125874126,61.5384615384615,47.9020979020979,0,0,55.2447552447552,0,164.685314685315,10.1398601398601,0,0,0,0,0,0,3.4965034965035,0,95.8041958041958,7.69230769230769,0,0,0,0,0,2.44755244755245,0,45.1048951048951,0,0,0,0,0,0,0,0,0,0,16.75
4,0,0,0,173000,0,0,0,0,0,0,0,34,1,300789,2,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,31,2,230,173000,173000,0,0,0,0,173000,0,0,0,0,0,0,0,0,109300,0,0,49000,0,0,0,488858.333333333,0,488858.333333333,0,0,87000,87000,5905825,0,0,5905825,1207947.33333333,-21867.28375,125678.06875,103810.785,6009635.785,-548307.333333333,7026772.33333333,190810.785,7217583.11833333,-6557943.11833333,659640,0,101,146,0,0,367640,292000,0,0,0,0,0,220,0,0,220,0,0,0,0,0,0,164,0,0,0,113,0,277,0,0,0,0,0,0,0,0,0,92,22,0,0,0,15,35,0,0,113,0,0,0,0,0,0,0,0,0,0,28.2903225806452
4,0,0,0,173000,0,0,0,0,0,0,520000,34,1,300789,2,1,0,0,1,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,1,0,0,1,0,0,0,0,0,0,30,2,160,693000,173000,520000,0,0,0,173000,0,0,0,0,0,0,520000,43000,41600,0,2000,30000,0,0,63000,86348.3333333333,28930.5263157895,115278.859649123,184800,196000,0,196000,4055042,1339636,0,5394678,2813103.85964912,85451.8485052632,126285.6517,211737.500205263,4462779.50020526,258646.140350877,6868145.85964912,407737.500205263,7275883.35985439,-4204133.35985439,3071750,91,457,702,211,349440,1339010,1193400,189900,0,0,0,0,230,0,0,230,0,0,0,0,400,400,135,0,52,6,61,11,265,0,0,0,0,0,0,0,0,0,115,33,0,0,0,0,70,0,0,46,0,0,0,0,0,0,0,0,0,1,28.2903225806452
4,0,0,0,1733000,0,0,0,0,0,0,2798000,99,4,270258,1,6,0,0,6,0,0,0,0,0,0,6,0,0,6,0,6,0,0,6,0,0,0,0,0,0,6,0,0,6,0,33,1,270,755166.666666667,288833.333333333,466333.333333333,0,0,0,288833.333333333,0,0,0,0,0,0,466333.333333333,118500,137400,46833.3333333333,0,3666.66666666667,0,0,241333.333333333,52890,91142.1428571429,144032.142857143,64013.8888888889,0,226000,226000,2471604,1954705.66666667,155666.666666667,4581976.33333333,4030653.76251104,52760.5165208333,118580.258116667,171340.7746375,2729867.37720582,9709518.40415563,6363180.36507937,397340.7746375,6760521.13971687,6979651.0269498,13740172.1666667,560.666666666667,1968.16666666667,497.333333333333,7.16666666666667,3093758.66666667,9146394,1492000,8019.5,0,0,0,0,385,0,0,385,0,0,0,0,900,900,87.1666666666667,35.1666666666667,37.3333333333333,79.3333333333333,12,0,251,0,0,0,0,0,0,5.33333333333333,0,38.3333333333333,131,12.3333333333333,0,0,0,0,44.1666666666667,1.16666666666667,0,18.6666666666667,0,0,0,0,0,0,0,0,0,0,6.90909090909091
4,0,0,0,1878000,0,0,0,0,0,0,0,34,4,300789,2,5.6,0,0,5.6,0,0,0,0,0,0,5.6,0,0,5.6,0,5.6,0,0,5.6,0,0,0,0,0,0,5.6,0,0,5.6,0,29,2,285.714285714286,335357.142857143,335357.142857143,0,0,0,0,335357.142857143,0,0,0,0,0,0,0,7678.57142857143,8125,0,0,0,0,0,61964.2857142857,23404.7619047619,0,23404.7619047619,0,0,110000,110000,1644817.67857143,0,0,1644817.67857143,847318.761904762,1036.96337797619,41467.5449732143,42504.5083511904,1687322.18692262,1489627.66666667,2382136.44047619,152504.50835119,2534640.94882738,-197694.520255953,2336946.42857143,0,701.785714285714,0,0,0,2336946.42857143,0,0,0,0,0,0,516.071428571429,0,0,516.071428571429,0,0,0,0,0,0,51.9642857142857,23.2142857142857,0,0,12.6785714285714,0,87.8571428571429,4.28571428571429,0,0,0,0,0,0,0,8.03571428571429,36.7857142857143,4.82142857142857,0,0,0,8.57142857142857,14.1071428571429,0,0,10.5357142857143,0,0,0,0,0.714285714285714,0,0,0,0,0,7.68421052631579
4,0,0,0,19000,0,0,28000,0,0,0,0,36,1,284173,1,1,0,0,1,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,1,0,0,1,0,0,0,0,0,0,16.3333333333333,2,380,47000,19000,28000,0,0,0,19000,0,0,28000,0,0,0,0,0,21700,0,0,0,0,0,0,170161.666666667,35351.6842105263,205513.350877193,0,304000,0,304000,2659138,0,0,2659138,558386.350877193,40521.9045616667,54965.9357,95487.8402616667,3058625.84026167,4919213.64912281,3217524.35087719,399487.840261667,3617012.19113886,1860587.80886114,5477600,283,566,246,0,1924400,2716800,836400,0,0,0,0,0,30,0,0,30,200,0,0,0,0,200,87,36,0,0,19,0,142,0,0,0,0,0,0,0,0,27,67,3,0,0,0,4,22,0,0,19,0,0,0,0,0,0,0,0,0,0,36.5555555555556
4,0,0,0,195000,0,0,0,0,0,0,0,34,1,300789,2,1.32,0,0,1.32,0,0,0,0,0,0,1.32,0,0,1.32,0,1.32,0,0,1.32,0,0,0,0,0,0,1.32,0,0,1.32,0,6,2,454.545454545455,147727.272727273,147727.272727273,0,0,0,0,147727.272727273,0,0,0,0,0,0,0,57575.7575757576,101969.696969697,0,4545.45454545455,8333.33333333333,0,0,0,75472.2222222222,6293.93939393939,81766.1616161616,272803.03030303,0,62121.2121212121,62121.2121212121,3543640.15151515,0,0,3543640.15151515,1037630.91919192,72787.5193434343,77855.4020833333,150642.921426768,3694283.07294192,-274646.070707071,4519149.85858586,212764.13354798,4731913.99213384,-3968929.14364899,762984.848484848,62.1212121212121,145.454545454545,27.2727272727273,47.7272727272727,244757.575757576,426181.818181818,49090.9090909091,42954.5454545455,60.6060606060606,0,0,0,219.69696969697,0,0,219.69696969697,0,0,0,0,0,0,39.3939393939394,46.969696969697,0,0,84.8484848484848,0,171.212121212121,0,0,0,0,0,0,21.2121212121212,0,1.51515151515152,65.1515151515151,8.33333333333333,0,0,0,0,0,0,0,71.2121212121212,0,0,0,0,3.03030303030303,0,0,0,0,0.757575757575758,28.2903225806452
4,0,0,0,195000,0,0,0,0,0,0,0,36,1,284173,1,9,0,0,9,0,0,0,0,0,0,9,0,0,9,0,1.97,0,0,1.97,0,0,0,0,0,0,1.97,0,0,1.97,0,26.5,2,104.568527918782,98984.7715736041,98984.7715736041,0,0,0,0,98984.7715736041,0,0,0,0,0,0,0,0,6294.41624365482,11675.1269035533,0,7106.59898477157,0,0,7106.59898477157,193493.654822335,3805.1963665509,197298.851188886,1753.80710659898,0,122335.025380711,122335.025380711,1254561.4213198,0,0,1254561.4213198,736728.196366551,-20925.3978267767,27922.4380203046,6997.04019352792,1261558.46151332,2593923.5802832,1868954.59230564,129332.065574239,1998286.65787988,1332365.11876987,3330651.77664975,0,1406.09137055838,0,0,0,3330651.77664975,0,0,0,0,0,0,111.675126903553,0,0,111.675126903553,0,0,0,0,0,0,24.3654822335025,24.3654822335025,0,0,17.258883248731,0,65.989847715736,0,0,0,0,0,0,0,0,5.0761421319797,43.6548223350254,7.10659898477157,0,0,0,0,0,0,0,10.1522842639594,0,0,0,0,0,0,0,0,0,0,36.5555555555556
4,0,0,0,1950000,0,0,0,0,0,0,0,34,1,300789,1,1.37,0,0,1.37,0,1.37,0,0,1.37,0,0,0,0,0,0,1.37,0,0,1.37,0,1.37,0,0,1.37,0,0,0,0,0,0,31,1,300.729927007299,1423357.66423358,1423357.66423358,0,0,0,0,1423357.66423358,0,0,0,0,0,0,0,54014.598540146,67372.2627737226,0,0,0,0,0,0,159875.304136253,17448.1751824818,177323.479318735,60717.7615571776,428467.153284671,0,428467.153284671,7645127.73722628,1252596.35036496,0,8897724.08759124,3336171.11678832,75678.6713686131,210415.742554745,286094.413923358,8359689.30443431,11941764.649635,10981298.8540146,714561.567208029,11695860.4212226,3582075.34520073,15277935.7664234,667.153284671533,1601.4598540146,1280.29197080292,269.343065693431,4105868.61313869,7640598.54014598,3264744.52554744,266724.087591241,0,0,0,0,1897.8102189781,0,0,1897.8102189781,0,0,0,0,0,0,238.686131386861,195.620437956204,16.7883211678832,53.2846715328467,7.2992700729927,4.37956204379562,516.058394160584,0,0,0,0,0,0,0,0,32.1167883211679,334.306569343066,10.2189781021898,0,0,0,0,86.1313868613139,27.7372262773723,0,6.56934306569343,0,0,0,0,0,0,0,0,0,7.2992700729927,28.2903225806452
4,0,0,0,1986000,0,0,0,0,0,0,0,34,4,300789,2,6,0,0,6,0,6,0,0,6,0,0,0,0,0,0,6,0,0,6,0,6,0,0,6,0,0,0,0,0,0,32.4,2,333.333333333333,331000,331000,0,0,0,0,331000,0,0,0,0,0,0,0,86000,31800,18833.3333333333,15500,6666.66666666667,508166.666666667,0,150666.666666667,410955.416666667,8456.5,419411.916666667,17341.6666666667,543333.333333333,0,543333.333333333,1515455.66666667,701247.5,0,2216703.16666667,2587423.41666667,98594.92526,67811.530475,166406.455735,2225195.455735,-1550445.08333333,4102879.08333333,709739.789068333,4812618.87240167,-3775640.53906833,1036978.33333333,121.833333333333,121.833333333333,87.6666666666667,33.3333333333333,492206.666666667,356971.666666667,157800,30000,0,0,0,0,280,0,0,280,0,0,0,0,0,0,24.6666666666667,19.5,14.8333333333333,23,30.6666666666667,0.833333333333333,113.5,0,0,0,0,0,0,9.33333333333333,0,0,55,3.66666666666667,0,0,0,0,13.1666666666667,0,0,15.6666666666667,0,0,0,0,2,0,0,0,0,14.6666666666667,7.68421052631579
4,0,0,0,217000,0,0,0,0,0,0,0,34,1,300789,2,1.83,0,0,1.83,0,1.83,0,0,1.83,0,0,0,0,0,0,1.83,0,0,1.83,0,1.83,0,0,1.83,0,0,0,0,0,0,10,1,355.191256830601,118579.234972678,118579.234972678,0,0,0,0,118579.234972678,0,0,0,0,0,0,0,0,18743.1693989071,0,0,0,0,0,0,19863.3879781421,12940.4371584699,32803.825136612,72445.3551912568,303278.68852459,0,303278.68852459,2159520.21857924,520683.606557377,0,2680203.82513661,1064044.19125683,33886.4686120219,56773.1535245902,90659.622136612,2553458.52924044,-424191.732240437,3223564.40983607,393938.310661202,3617502.72049727,-2977650.26148087,639852.459016393,49.7267759562842,100,47.5409836065574,45.9016393442623,190950.819672131,303000,104590.163934426,41311.4754098361,0,0,0,0,158.469945355191,0,0,158.469945355191,0,0,0,0,0,0,75.9562841530055,48.6338797814208,19.1256830601093,10.3825136612022,0,0,154.098360655738,0,0,0,0,0,0,0,0,7.65027322404372,62.2950819672131,6.01092896174863,0,0,0,0,76.5027322404372,0,0,0,0,0,0,0,0,0,0,0,0,1.63934426229508,28.2903225806452
4,0,0,0,217000,0,0,0,0,0,0,0,38,4,296914,2,15.2,0,0,15.2,0,15.2,0,0,15.2,0,0,0,0,0,0,5.7,0,0,5.7,0,5.7,0,0,5.7,0,0,0,0,0,0,32,2,184.210526315789,38070.1754385965,38070.1754385965,0,0,0,0,38070.1754385965,0,0,0,0,0,0,0,14210.5263157895,1614.0350877193,0,0,0,0,0,0,28637.4269005848,0,28637.4269005848,0,275087.719298246,0,275087.719298246,517170.701754386,62456.1403508772,19473.6842105263,599100.526315789,444000.638859748,5452.14811403509,13157.8545526316,18610.0026666667,828243.773163643,48971.2909648129,978546.69005848,293697.721964912,1272244.41202339,-779272.48219883,492971.929824561,20.5263157894737,176.315789473684,107.719298245614,0,49673.6842105263,303263.157894737,140035.087719298,0,0,0,0,0,50.8771929824561,0,0,50.8771929824561,0,0,0,0,0,0,1.40350877192982,24.7368421052632,0,0,4.91228070175439,3.33333333333333,34.3859649122807,0,0,0,0,0,0,0,0,0,18.0701754385965,8.07017543859649,0,0,0,0,0,0,0,8.24561403508772,0,0,0,0,0,0,0,0,0,0,4.71428571428571
4,0,0,0,2257000,0,0,0,0,0,0,971000,34,4,300789,2,13,0,0,13,0,13,0,0,13,0,0,0,0,0,0,5.85,0,0,5.85,0,5.85,0,0,5.85,0,0,0,0,0,0,24,2,256.410256410256,551794.871794872,385811.965811966,165982.905982906,0,0,0,385811.965811966,0,0,0,0,0,0,165982.905982906,110940.170940171,55418.8034188034,1367.52136752137,19145.2991452991,8547.00854700855,25982.905982906,0,2564.10256410256,80405.9829059829,26780.9896536212,107186.972559604,32008.547008547,401367.521367521,0,401367.521367521,1614160.85470085,2560622.39316239,74529.9145299145,4249313.16239316,3822080.86033635,64385.8887376218,101255.238,165641.126737622,2209986.15349079,1515119.13966365,5465058.365722,567008.648105143,6032067.01382714,-694867.013827141,5337200,312.478632478633,781.196581196581,600,359.65811965812,1356157.26495726,2601384.61538462,1020000,359658.11965812,0,0,0,0,309.401709401709,0,0,309.401709401709,0,0,0,0,153.846153846154,153.846153846154,26.4957264957265,15.7264957264957,91.4529914529915,7.86324786324786,35.5555555555556,26.3247863247863,203.418803418803,0,0,0,0,0,0,7.17948717948718,0,0,70.7692307692308,15.042735042735,0,0,0,0,45.1282051282051,4.44444444444444,0,32.1367521367521,0,0,0,0,1.02564102564103,0,0,0,0,27.6923076923077,7.68421052631579
