"연령별","무기질비료_질소질_지출액","무기질비료_인산질_지출액","무기질비료_가리질_지출액","무기질비료_복합_지출액","무기질비료_토양개량제_지출액","무기질비료_기타_지출액","유기질비료_퇴구비_지출액","유기질비료_계분_지출액","유기질비료_우분_지출액","유기질비료_돈분_지출액","유기질비료_기타_지출액","지역별","규모별","조성비","경영수준별","경지면적_합계_계","경지면적_합계_논","경지면적_합계_밭","경지면적_합계_임지","경지면적_합계_기타","경지면적_자작지_계","경지면적_자작지_논","경지면적_자작지_밭","경지면적_자작지_임지","경지면적_자작지_기타","경지면적_차용지_계","경지면적_차용지_논","경지면적_차용지_밭","경지면적_차용지_임지","경지면적_차용지_기타","재배면적_합계_계","재배면적_합계_논","재배면적_합계_밭","재배면적_합계_임지","재배면적_합계_기타","재배면적_자작지_계","재배면적_자작지_논","재배면적_자작지_밭","재배면적_자작지_임지","재배면적_자작지_기타","재배면적_차용지_계","재배면적_차용지_논","재배면적_차용지_밭","재배면적_차용지_임지","재배면적_차용지_기타","수령","전/겸업별","재배본수_ha당","비료비_ha당","무기질비료_ha당","유기질비료_ha당","무기질비료_질소질_지출액1","무기질비료_인산질_지출액1","무기질비료_가리질_지출액1","무기질비료_복합_지출액1","무기질비료_토양개량제_지출액1","무기질비료_기타_지출액1","유기질비료_퇴구비_지출액1","유기질비료_계분_지출액1","유기질비료_우분_지출액1","유기질비료_돈분_지출액1","유기질비료_기타_지출액1","농약비_ha당","수도광열비_ha당","제재료비_ha당","소농구비_ha당","수선비_ha당","임차료_ha당","위탁영농비_ha당","기타비용_ha당","기계_감가상각비_ha당","시설물_감가상각비_ha당","감가상각비_ha당","자동차비_ha당","자가토지용역비_ha당","임차토지용역비_ha당","토지용역비_ha당","자가노동비_ha당","고용노동비_ha당","급식물비_ha당","노동비_ha당","경영비","고정자본용역비_ha당","유동자본용역비_ha당","자본용역비_ha당","내급비","소득","직접생산비","간접생산비","생산비 합계_ha당","순수익","총 평가액_ha당","생대추 수량_ha당","건대추_원초 수량_ha당","건대추_찍초 수량_ha당","건대추_소계 수량_ha당","총 생산량(건대추 기준)_ha당","생대추 평가액_ha당","건대추_소계 평가액_ha당","부산물 생산량_ha당","무기질_질소질_수량_ha당","무기질_인산질_수량_ha당","무기질_가리질_수량_ha당","무기질_복합_수량_ha당","무기질_토양개량제_수량_ha당","무기질_기타_수량_ha당","무기질_합계_수량_ha당","유기질_퇴구비_수량_ha당","유기질_계분_수량_ha당","유기질_우분_수량_ha당","유기질_돈분_수량_ha당","유기질_기타_수량_ha당","유기질_합계_수량_ha당","총 노동시간_보통자가_ha당","총 노동시간_보통자가_남_ha당","총 노동시간_보통자가_여_ha당","총 노동시간_보통고용_ha당","총 노동시간_보통고용_남_ha당","총 노동시간_보통고용_여_ha당","총 노동시간_특수자가_ha당","총 노동시간_특수고용_ha당","총 노동시간_합계_ha당","간벌_시간_ha당","건조_시간_ha당","경운_시간_ha당","관수(살수)_시간_ha당","두둑_시간_ha당","멀칭_시간_ha당","배수로 정비 및 관리_시간_ha당","병해충방제_시간_ha당","보식작업_시간_ha당","선별_시간_ha당","수확 및 운반_시간_ha당","시비_시간_ha당","시설물 보수_시간_ha당","식재(조림)_시간_ha당","열매솎기(적과)_시간_ha당","인공교배 또는 수정_시간_ha당","재배지 정리_시간_ha당","전정_시간_ha당","접목 및 관리_시간_ha당","정지_시간_ha당","제초_시간_ha당","종묘 이식_시간_ha당","차광막 설치_시간_ha당","채종_시간_ha당","꽃눈솎기(적뢰)_시간_ha당","출하_시간_ha당","지주세우기_시간_ha당","일반관리_시간_ha당","파종_시간_ha당","표고목 눕히기_시간_ha당","표고목 뒤집기_시간_ha당","표고목 벌채_시간_ha당","표고목 세우기_시간_ha당","표고목 폐기_시간_ha당","버섯발생작업_시간_ha당","재배장 소독_시간_ha당","종균접종_시간_ha당","천공작업_시간_ha당","표고세척_시간_ha당","기타_시간_ha당","가중치"
4,0,0,0,200240,0,807420,0,0,0,0,226190,37,4,394684,6,2.3,2,0.3,0,0,2.3,2,0.3,0,0,0,0,0,0,0,2.3,2,0.3,0,0,2.3,2,0.3,0,0,0,0,0,0,0,29.3333333333333,2,321.739130434783,536456.52173913,438113.043478261,98343.4782608696,0,0,0,87060.8695652174,0,351052.173913044,0,0,0,0,98343.4782608696,1448882.60869565,830339.130434783,0,0,0,0,0,25700,240711.639492754,29423.5057208238,270135.145213577,88358.5144927536,1079582.60869565,0,1079582.60869565,7905913.04347826,3431257.82608696,27331.7391304348,11364502.6086957,7034085.84954203,50805.9576133739,172601.452565217,223407.410178591,9227962.69860376,10617009.8026319,14959058.5292716,1302990.01887424,16262048.5481458,1389047.10402812,17651095.6521739,0,2375.65217391304,0,2375.65217391304,2375.65217391304,0,17651095.6521739,0,0,0,0,170.869565217391,0,19.1304347826087,190,0,0,0,0,2564.78260869565,2564.78260869565,401.304347826087,234.782608695652,166.521739130435,185.217391304348,173.478260869565,11.7391304347826,155.652173913043,38.2608695652174,780.434782608696,0,9.56521739130435,0,23.0434782608696,0,0,0,100.869565217391,0,14.7826086956522,149.565217391304,32.6086956521739,0,0,268.695652173913,0,31.7391304347826,81.304347826087,0,0,66.5217391304348,0,0,0,0,1.73913043478261,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17.8
4,0,0,0,226740,0,189710,1247600,0,0,0,0,37,3,394684,5,0.68,0,0.68,0,0,0.68,0,0.68,0,0,0,0,0,0,0,0.68,0,0.68,0,0,0.68,0,0.68,0,0,0,0,0,0,0,21.5,2,544.117647058824,2447132.35294118,612426.470588235,1834705.88235294,0,0,0,333441.176470588,0,278985.294117647,1834705.88235294,0,0,0,0,1357279.41176471,803382.352941177,0,0,2897.05882352941,129691.176470588,0,39176.4705882353,4328634.52205883,1826954.57983193,6155589.10189076,919556.617647059,3003661.76470588,0,3003661.76470588,19889254.4117647,1542385.29411765,258850,21690489.7058824,13810402.6700162,502415.776442411,321611.089632353,824026.866074764,23957164.209714,29429538.5064544,33939878.2489496,3827688.63078065,37767566.8797302,5472374.29674036,43239941.1764706,7401.47058823529,964.705882352941,23.5294117647059,988.235294117647,3800.79411764706,36939470.5882353,6300470.5882353,0,0,0,0,780.882352941177,0,20.8823529411765,801.764705882353,21342.6470588235,0,0,0,0,21342.6470588235,1166.17647058824,936.764705882353,229.411764705882,154.411764705882,0,154.411764705882,200,0,1520.58823529412,0,11.7647058823529,0,255.882352941176,0,0,0,32.3529411764706,0,44.1176470588235,507.352941176471,73.5294117647059,0,0,276.470588235294,0,7.35294117647059,111.764705882353,0,0,148.529411764706,0,0,0,0,51.4705882352941,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15.2564102564103
4,0,0,0,235580,0,39440,0,0,0,0,0,37,1,394684,6,0.19,0,0.19,0,0,0.11,0,0.11,0,0,0.08,0,0.08,0,0,0.19,0,0.19,0,0,0.11,0,0.11,0,0,0.08,0,0.08,0,0,25.5,2,684.210526315789,1447473.68421053,1447473.68421053,0,0,0,0,1239894.73684211,0,207578.947368421,0,0,0,0,0,1348578.94736842,2062789.47368421,0,0,0,0,0,52368.4210526316,13053689.3640351,319708.79501385,13373398.1590489,2437798.24561404,1580894.73684211,1038052.63157895,2618947.36842105,44394689.4736842,2148726.31578947,0,46543415.7894737,24303869.8783472,553140.638319235,625173.709736842,1178314.34805608,47153898.5585824,-6815448.82571561,67660506.7204524,3797261.71647713,71457768.4369296,-53969347.384298,17488421.0526316,0,2463.15789473684,0,2463.15789473684,2463.15789473684,0,17488421.0526316,0,0,0,0,3100,0,5.78947368421053,3105.78947368421,0,0,0,0,0,0,2931.57894736842,1673.68421052632,1257.89473684211,194.736842105263,0,194.736842105263,326.315789473684,0,3452.63157894737,0,10.5263157894737,0,10.5263157894737,0,0,0,100,0,715.789473684211,842.105263157895,52.6315789473684,0,0,1089.47368421053,0,0,252.631578947368,0,0,378.947368421053,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37.6818181818182
4,0,0,0,246370,0,34000,0,0,0,0,0,37,2,394684,5,0.48,0,0.48,0,0,0.48,0,0.48,0,0,0,0,0,0,0,0.48,0,0.48,0,0,0.48,0,0.48,0,0,0,0,0,0,0,41,2,416.666666666667,584104.166666667,584104.166666667,0,0,0,0,513270.833333333,0,70833.3333333333,0,0,0,0,0,5770979.16666667,1814000,0,0,0,0,0,1232875,1831765.859375,32059.6875,1863825.546875,225816.319444444,3128833.33333333,0,3128833.33333333,8056681.25,24170743.75,0,32227425,36057027.9496528,225797.115585937,505797.0075,731594.123085937,11917108.7064193,33376409.5503472,44113709.1996528,3860427.45641927,47974136.6560721,21459300.8439279,69433437.5,0,12035.4166666667,0,12035.4166666667,12035.4166666667,0,69433437.5,0,0,0,0,1227.08333333333,0,12.5,1239.58333333333,0,0,0,0,0,0,383.333333333333,87.5,295.833333333333,929.166666666667,685.416666666667,243.75,208.333333333333,677.083333333333,2197.91666666667,0,168.75,0,0,0,0,0,93.75,0,79.1666666666667,995.833333333333,45.8333333333333,0,0,95.8333333333333,0,45.8333333333333,177.083333333333,0,0,495.833333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39.25
4,0,0,0,25320,0,10200,0,0,0,0,0,37,1,394684,6,0.29,0,0.29,0,0,0.16,0,0.16,0,0,0.13,0,0.13,0,0,0.29,0,0.29,0,0,0.16,0,0.16,0,0,0.13,0,0.13,0,0,20.3333333333333,2,827.586206896552,122482.75862069,122482.75862069,0,0,0,0,87310.3448275862,0,35172.4137931034,0,0,0,0,0,1007965.51724138,794758.620689655,0,0,0,1664620.68965517,0,85724.1379310345,2631799.59770115,180156.609195402,2811956.20689655,0,811344.827586207,680103.448275862,1491448.27586207,12717331.0344828,1846441.37931034,130062.068965517,14693834.4827586,9425226.44132056,318046.500977586,223188.042413793,541234.543391379,14183482.791726,976670.110403573,21576026.4137931,2032682.81925345,23608709.2330466,-13206812.6813224,10401896.5517241,0,1506.89655172414,213.793103448276,1720.68965517241,1720.68965517241,0,10401896.5517241,0,0,0,0,203.448275862069,0,1.37931034482759,204.827586206897,0,0,0,0,0,0,872.413793103448,700,172.413793103448,86.2068965517241,58.6206896551724,27.5862068965517,20.6896551724138,37.9310344827586,1017.24137931034,37.9310344827586,41.3793103448276,0,0,0,0,0,55.1724137931034,0,48.2758620689655,196.551724137931,27.5862068965517,0,0,348.275862068965,0,62.0689655172414,103.448275862069,0,0,82.7586206896552,0,0,0,0,13.7931034482759,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37.6818181818182
4,0,0,0,26500,0,62560,274980,0,0,0,0,37,2,394684,6,0.28,0,0.28,0,0,0.28,0,0.28,0,0,0,0,0,0,0,0.2,0,0.2,0,0,0.2,0,0.2,0,0,0,0,0,0,0,9,2,575,1820200,445300,1374900,0,0,0,132500,0,312800,1374900,0,0,0,0,1661100,636450,0,0,0,0,0,0,3364915.52083333,35996.8421052632,3400912.3629386,1259256.25,3003650,0,3003650,28760405,0,0,28760405,9172602.6129386,343173.843285691,399469.58325,742643.426535691,32506698.4265357,1489147.3870614,37933007.6129386,3746293.42653569,41679301.0394743,-31017551.0394743,10661750,0,1795,80,1875,1875,0,10661750,0,0,0,0,295,0,6,301,6700,0,0,0,0,6700,1875,1865,10,0,0,0,50,0,1925,0,15,0,0,0,0,0,75,0,0,240,105,0,0,485,0,0,425,0,0,570,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39.25
4,0,0,0,274840,0,53040,285160,0,0,0,0,37,3,394684,6,0.66,0,0.66,0,0,0.66,0,0.66,0,0,0,0,0,0,0,0.66,0,0.66,0,0,0.66,0,0.66,0,0,0,0,0,0,0,26,1,530.30303030303,928848.484848485,496787.878787879,432060.606060606,0,0,0,416424.242424242,0,80363.6363636364,432060.606060606,0,0,0,0,755075.757575758,1316469.6969697,0,0,0,0,0,29060.6060606061,6552092.99242424,97150.5681818182,6649243.56060606,0,1517000,0,1517000,9860981.81818182,2539024.24242424,380990.909090909,12780996.969697,12690418.0163499,215999.441590909,192096.985909091,408096.4275,12089057.4869076,12402703.1957713,22854379.0757576,1925096.4275,24779475.5032576,313645.708863642,25093121.2121212,0,3548.48484848485,709.090909090909,4257.57575757576,4257.57575757576,0,25093121.2121212,0,0,0,0,1189.39393939394,0,3.63636363636364,1193.0303030303,2706.06060606061,0,0,0,0,2706.06060606061,600,375.757575757576,224.242424242424,203.030303030303,101.515151515152,101.515151515152,101.515151515152,0,904.545454545455,0,6.06060606060606,0,0,0,0,0,42.4242424242424,0,262.121212121212,354.545454545455,24.2424242424242,0,0,146.969696969697,0,0,6.06060606060606,0,0,62.1212121212121,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15.2564102564103
4,0,0,0,314100,0,40800,0,0,0,0,0,37,3,394684,5,0.93,0,0.93,0,0,0.93,0,0.93,0,0,0,0,0,0,0,0.93,0,0.93,0,0,0.93,0,0.93,0,0,0,0,0,0,0,27.3333333333333,2,419.354838709677,381612.903225806,381612.903225806,0,0,0,0,337741.935483871,0,43870.9677419355,0,0,0,0,0,431935.483870968,1318021.50537634,0,0,0,0,0,17182.7956989247,4190997.96594982,82154.0831918506,4273152.04914167,715935.035842294,2691462.3655914,0,2691462.3655914,8649969.89247312,10046297.8494624,1426256.98924731,20122524.7311828,18345210.0120891,495944.217933616,270596.020645161,766540.238578778,12767841.0964199,39127080.3104915,27655048.5043388,3458002.60417018,31113051.108509,26359239.2140717,57472290.3225806,0,8393.54838709677,839.784946236559,9233.33333333333,9233.33333333333,0,57472290.3225806,0,0,0,0,845.161290322581,0,3.2258064516129,848.387096774194,0,0,0,0,0,0,567.741935483871,300,267.741935483871,689.247311827957,649.462365591398,39.7849462365591,68.8172043010753,0,1325.8064516129,0,9.67741935483871,0,0,0,0,0,24.7311827956989,0,251.612903225806,844.086021505376,17.2043010752688,0,0,125.806451612903,0,0,4.3010752688172,0,0,48.3870967741935,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15.2564102564103
4,0,0,0,32390,0,54400,0,0,0,0,0,99,1,403205,6,0.2,0,0,0.2,0,0.2,0,0,0.2,0,0,0,0,0,0,0.2,0,0,0.2,0,0.2,0,0,0.2,0,0,0,0,0,0,15,2,1000,433950,433950,0,0,0,0,161950,0,272000,0,0,0,0,0,1905150,219950,0,0,0,0,0,0,88663,26380.5,115043.5,0,10012250,0,10012250,3462395,3542805,150870,7156070,6696404.38938931,38590.82514,118038.708,156629.53314,13705843.6437507,-4373504.38938931,10233368.5,10168879.53314,20402248.03314,-18079348.03314,2322900,90,50,0,50,84.2,1751400,571500,0,0,0,0,295,0,5.5,300.5,0,0,0,0,0,0,135,115,20,240,95,145,90,15,480,0,0,0,0,0,0,0,80,0,0,150,10,0,0,170,0,0,0,0,40,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26.95
4,0,0,0,32390,21330,32500,896230,0,0,0,0,33,2,411291,6,0.35,0,0.35,0,0,0.35,0,0.35,0,0,0,0,0,0,0,0.35,0,0.35,0,0,0.35,0,0.35,0,0,0,0,0,0,0,18,2,1000,2807000,246342.857142857,2560657.14285714,0,0,0,92542.8571428571,60942.8571428571,92857.1428571429,2560657.14285714,0,0,0,0,1195342.85714286,694057.142857143,0,0,1251857.14285714,0,0,260714.285714286,673953.761904762,10144.1368421053,684097.898746867,239598.571428571,2288514.28571429,0,2288514.28571429,11141722.8571429,0,0,11141722.8571429,7543958.89874687,108401.790358201,210810.935571429,319212.72592963,13749449.8687868,-1005216.04160401,18685681.7558897,2607727.01164392,21293408.7675336,-14754665.9103908,6538742.85714286,300,148.571428571429,0,148.571428571429,262.571428571429,4380000,2158742.85714286,0,0,0,0,168.571428571429,8.57142857142857,50.8571428571429,228,6380,0,0,0,0,6380,677.142857142857,451.428571428571,225.714285714286,0,0,0,117.142857142857,0,794.285714285714,0,5.71428571428571,0,120,0,0,0,145.714285714286,0,28.5714285714286,137.142857142857,25.7142857142857,0,0,194.285714285714,0,17.1428571428571,77.1428571428572,0,0,42.8571428571429,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17.4705882352941
4,0,0,0,343550,0,560950,1130470,0,0,0,0,37,2,394684,5,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,27.75,2,445,2034970,904500,1130470,0,0,0,343550,0,560950,1130470,0,0,0,0,2202450,1830100,1043610,0,0,0,0,23090,3431658.86458333,204327.075,3635985.93958333,301056.666666667,3183880,0,3183880,6511878,12012271,930378,19454527,24081535.6139187,239510.439268312,323053.27605,562563.715318312,10585381.7076496,75576794.3860813,30920473.60625,3746443.71531831,34666917.3215683,64991412.6784317,99658330,5872,11761,0,11761,13992.36,24505540,75152790,0,0,0,0,1964,0,21.6,1985.6,20095,0,0,0,0,20095,344,179,165,966,257,709,119,74,1503,0,222,0,0,0,0,0,41,0,0,884,138,0,0,48,0,2,143,0,0,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39.25
4,0,0,0,3630,0,9320,1326420,0,0,0,1650,33,1,411291,6,0.26,0.26,0,0,0,0.26,0.26,0,0,0,0,0,0,0,0,0.26,0.26,0,0,0,0.26,0.26,0,0,0,0,0,0,0,0,18,2,1134.61538461538,5157769.23076923,49807.6923076923,5107961.53846154,0,0,0,13961.5384615385,0,35846.1538461538,5101615.38461538,0,0,0,6346.15384615385,1123423.07692308,594423.076923077,0,0,0,0,0,20500,607259.53525641,763326.923076923,1370586.45833333,0,3080692.30769231,0,3080692.30769231,11552011.5384615,3747103.84615385,0,15299115.3846154,12425096.6891026,56099.9199699519,269672.053846154,325771.973816106,14958475.81997,18647787.9262821,23977108.2275641,3406464.28150841,27383572.5090725,3689312.1063121,31072884.6153846,1611.53846153846,519.230769230769,0,519.230769230769,1131.61538461538,23528461.5384615,7544423.07692308,0,0,0,0,1.92307692307692,0,3.07692307692308,5,25419.2307692308,0,0,0,1.53846153846154,25420.7692307692,811.538461538462,484.615384615385,326.923076923077,284.615384615385,142.307692307692,142.307692307692,42.3076923076923,0,1138.46153846154,0,19.2307692307692,0,15.3846153846154,0,0,0,65.3846153846154,0,115.384615384615,592.307692307692,107.692307692308,0,0,223.076923076923,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34.0909090909091
4,0,0,0,38280,0,25700,305530,0,0,0,0,37,1,394684,6,0.19,0,0.19,0,0,0.19,0,0.19,0,0,0,0,0,0,0,0.19,0,0.19,0,0,0.19,0,0.19,0,0,0,0,0,0,0,14,2,789.473684210526,1944789.47368421,336736.842105263,1608052.63157895,0,0,0,201473.684210526,0,135263.157894737,1608052.63157895,0,0,0,0,1779052.63157895,1388578.94736842,0,0,270052.631578947,0,0,560842.105263158,3938326.44736842,184128.653047091,4122455.10041551,2315335.0877193,3003684.21052632,0,3003684.21052632,14719784.2105263,1103400,0,15823184.2105263,13879189.9776085,633914.076633968,264462.975,898377.051633968,18621845.4726866,7127178.44344414,28598974.1881348,3902061.26216028,32501035.4502951,-11494667.0292425,21006368.4210526,0,3289.47368421053,326.315789473684,3615.78947368421,3615.78947368421,0,21006368.4210526,0,0,0,0,310.526315789474,0,1.57894736842105,312.105263157895,17626.3157894737,0,0,0,0,17626.3157894737,963.157894736842,642.105263157895,321.052631578947,100,0,100,89.4736842105263,0,1152.63157894737,0,15.7894736842105,0,0,0,0,0,42.1052631578947,0,431.578947368421,310.526315789474,52.6315789473684,0,0,173.684210526316,0,0,78.9473684210526,0,0,47.3684210526316,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37.6818181818182
4,0,0,0,39260,0,0,0,0,0,0,34680,37,3,394684,6,0.37,0,0.37,0,0,0.37,0,0.37,0,0,0,0,0,0,0,0.35,0,0.35,0,0,0.35,0,0.35,0,0,0,0,0,0,0,20,2,942.857142857143,211257.142857143,112171.428571429,99085.7142857143,0,0,0,112171.428571429,0,0,0,0,0,0,99085.7142857143,427857.142857143,663000,0,0,0,0,0,81200,2313794.54761905,0,2313794.54761905,0,4291000,0,4291000,11139585.7142857,1128471.42857143,0,12268057.1428571,5220264.26190476,95916.7851557143,165864.162857143,261780.948012857,15692366.6622986,11197792.8809524,16359849.9761905,4552780.94801286,20912630.9242033,-4494573.78134619,16418057.1428571,0,2974.28571428571,0,2974.28571428571,2974.28571428571,0,16418057.1428571,0,0,0,0,280,0,0,280,0,0,0,0,842.857142857143,842.857142857143,742.857142857143,591.428571428571,151.428571428571,85.7142857142857,42.8571428571429,42.8571428571429,34.2857142857143,0,862.857142857143,0,114.285714285714,0,0,0,0,0,60,0,85.7142857142857,177.142857142857,45.7142857142857,0,0,0,0,0,157.142857142857,0,0,222.857142857143,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15.2564102564103
4,0,0,0,39260,0,32640,101840,0,0,0,0,37,1,394684,6,0.19,0.19,0,0,0,0.19,0.19,0,0,0,0,0,0,0,0,0.19,0.19,0,0,0,0.19,0.19,0,0,0,0,0,0,0,0,21,2,421.052631578947,914421.052631579,378421.052631579,536000,0,0,0,206631.578947368,0,171789.473684211,536000,0,0,0,0,1608473.68421053,3567052.63157895,0,0,0,0,0,50473.6842105263,8842435.43859649,157486.184210526,8999921.62280702,3047335.0877193,2634789.47368421,0,2634789.47368421,37719515.7894737,8856857.89473684,1124921.05263158,47701294.7368421,27653132.1014333,697621.5446625,654176.846842105,1351798.39150461,42617112.2637555,28060552.109093,66283656.5,3986587.86518882,70270244.3651888,-14556560.1546625,55713684.2105263,0,7394.73684210526,2052.63157894737,9447.36842105263,9447.36842105263,0,55713684.2105263,0,0,0,0,515.789473684211,0,5.26315789473684,521.052631578947,5873.68421052632,0,0,0,0,5873.68421052632,2489.47368421053,1236.84210526316,1252.63157894737,721.052631578947,236.842105263158,484.210526315789,315.789473684211,0,3526.31578947368,0,21.0526315789474,0,0,0,0,0,105.263157894737,0,1263.15789473684,1078.94736842105,84.2105263157895,0,0,668.421052631579,0,0,63.1578947368421,0,0,242.105263157895,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37.6818181818182
4,0,0,0,39260,0,68000,407380,0,0,0,0,37,1,394684,6,0.26,0,0.26,0,0,0.26,0,0.26,0,0,0,0,0,0,0,0.26,0,0.26,0,0,0.26,0,0.26,0,0,0,0,0,0,0,21,1,807.692307692308,1979384.61538462,412538.461538462,1566846.15384615,0,0,0,151000,0,261538.461538462,1566846.15384615,0,0,0,0,1150461.53846154,542230.769230769,0,0,0,0,0,71038.4615384615,7869555.76923077,246612.980769231,8116168.75,0,2695615.38461538,0,2695615.38461538,20368992.3076923,3423976.92307692,338496.153846154,24131465.3846154,15726657.0535798,156406.375600962,338676.156346154,495082.531947115,23849474.3822135,11010842.9464202,36385433.5192308,3190697.9165625,39576131.4357933,-12838631.4357933,26737500,13711.5384615385,0,0,0,5210.38461538462,26737500,0,0,0,0,0,376.923076923077,0,16.5384615384615,393.461538461538,8584.61538461538,0,0,0,0,8584.61538461538,996.153846153846,792.307692307692,203.846153846154,226.923076923077,226.923076923077,0,365.384615384615,0,1588.46153846154,0,0,0,7.69230769230769,0,0,0,96.1538461538461,0,92.3076923076923,688.461538461538,88.4615384615385,0,0,296.153846153846,0,0,46.1538461538462,0,0,273.076923076923,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37.6818181818182
4,0,0,0,392630,0,83640,0,0,0,0,0,37,3,394684,6,0.83,0,0.83,0,0,0.83,0,0.83,0,0,0,0,0,0,0,0.83,0,0.83,0,0,0.83,0,0.83,0,0,0,0,0,0,0,30,2,783.132530120482,573819.277108434,573819.277108434,0,0,0,0,473048.192771084,0,100771.084337349,0,0,0,0,0,573493.975903614,511819.277108434,0,0,0,0,0,14975.9036144578,3335180.08032129,72102.1084337349,3407282.18875502,0,1930072.28915663,0,1930072.28915663,11301248.1927711,2931827.71084337,0,14233075.9036145,8407902.33333333,250926.864817771,193272.289698795,444199.154516566,13675519.6364443,6418965.13654619,19709150.5261044,2374271.44367319,22083421.9697776,-7256554.49989809,14826867.4698795,0,2013.25301204819,563.855421686747,2577.10843373494,2577.10843373494,0,14826867.4698795,0,0,0,0,1183.13253012048,0,4.21686746987952,1187.34939759036,0,0,0,0,0,0,749.397590361446,386.746987951807,362.650602409639,215.66265060241,134.939759036145,80.722891566265,87.9518072289157,0,1053.01204819277,0,3.6144578313253,0,0,0,0,0,36.144578313253,0,338.55421686747,303.614457831325,20.4819277108434,0,0,285.542168674699,0,0,15.6626506024096,0,0,49.3975903614458,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15.2564102564103
4,0,0,0,392630,0,90440,203690,0,0,0,0,37,4,394684,6,1.02,0,1.02,0,0,1.02,0,1.02,0,0,0,0,0,0,0,1.02,0,1.02,0,0,1.02,0,1.02,0,0,0,0,0,0,0,24.3333333333333,2,931.372549019608,673294.117647059,473598.039215686,199696.078431373,0,0,0,384931.37254902,0,88666.6666666667,199696.078431373,0,0,0,0,964686.274509804,866803.921568627,0,0,0,0,0,48754.9019607843,2454759.95098039,80534.1114551083,2535294.0624355,374622.549019608,2944764.70588235,0,2944764.70588235,12392596.0784314,4726296.07843137,271175.490196078,17390067.6470588,10659303.8143215,249287.198670418,242314.823382353,491602.022052771,16025270.3878138,6715411.87195296,23248207.4742002,3436366.72793512,26684574.2021353,-9309858.51586082,17374715.6862745,0,2296.07843137255,765.686274509804,3061.76470588235,3061.76470588235,0,17374715.6862745,0,0,0,0,962.745098039216,0,1.86274509803922,964.607843137255,1094.11764705882,0,0,0,0,1094.11764705882,818.627450980392,477.450980392157,341.176470588235,319.607843137255,188.235294117647,131.372549019608,87.2549019607843,0,1225.49019607843,0,4.90196078431373,0,3.92156862745098,0,0,0,34.3137254901961,0,326.470588235294,411.764705882353,19.6078431372549,0,0,319.607843137255,0,0,49.0196078431373,0,0,55.8823529411765,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17.8
4,0,0,0,417170,0,0,0,0,0,0,346750,37,1,394684,6,0.31,0.2,0.11,0,0,0.31,0.2,0.11,0,0,0,0,0,0,0,0.31,0.2,0.11,0,0,0.31,0.2,0.11,0,0,0,0,0,0,0,18,2,838.709677419355,2464258.06451613,1345709.67741935,1118548.38709677,0,0,0,1345709.67741935,0,0,0,0,0,0,1118548.38709677,665935.483870968,1444129.03225806,0,0,0,0,0,343741.935483871,1726276.41129032,88250.3225806452,1814526.73387097,1120632.90322581,3714225.80645161,0,3714225.80645161,31209712.9032258,0,0,31209712.9032258,8247908.15322581,349348.94139375,438952.495645161,788301.437038911,35712240.1467163,17925253.1370968,39457621.0564516,4502527.24349052,43960148.2999421,-17786987.0096196,26173161.2903226,1690.32258064516,2687.09677419355,0,2687.09677419355,3329.41935483871,13167612.9032258,13005548.3870968,0,0,0,0,316.129032258065,0,0,316.129032258065,0,0,0,0,9516.12903225806,9516.12903225806,2274.1935483871,1290.32258064516,983.870967741935,0,0,0,67.741935483871,0,2341.93548387097,0,141.935483870968,0,0,0,0,0,164.516129032258,0,70.9677419354839,1032.25806451613,109.677419354839,0,0,0,0,0,570.967741935484,0,0,251.612903225806,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37.6818181818182
